model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Fwd Act Data Pkts,35.0,0.7410097098526452,0.012707386534133442,20,0.0028414580106687825,0.005947239965920942,0.7350624698867243,0.7469569498185662
cnn_lstm,binary,noise,Fwd Act Data Pkts,50.0,0.7477251936987973,0.011479065494151324,20,0.0025667970763094575,0.0053723680235006135,0.7423528256752967,0.7530975617222979
cnn_lstm,binary,noise,Fwd Act Data Pkts,75.0,0.7495020127678924,0.01917092143970775,20,0.004286748353049466,0.008972267418127735,0.7405297453497647,0.7584742801860201
cnn_lstm,binary,noise,Fwd Blk Rate Avg,5.0,0.7414118372048272,0.011759973195923814,20,0.00262960994796611,0.005503836874804449,0.7359080003300227,0.7469156740796317
cnn_lstm,binary,noise,Fwd Blk Rate Avg,10.0,0.7404500310779607,0.01405216392345311,20,0.0031421593763811305,0.006576615157550317,0.7338734159204103,0.7470266462355111
cnn_lstm,binary,noise,Fwd Blk Rate Avg,20.0,0.7396842659766094,0.014914093366524927,20,0.003334892659032842,0.006980010554225424,0.7327042554223839,0.7466642765308349
cnn_lstm,binary,noise,Fwd Blk Rate Avg,35.0,0.7413427251861863,0.012271716631320529,20,0.0027440392588247427,0.005743340174960933,0.7355993850112253,0.7470860653611472
cnn_lstm,binary,noise,Fwd Blk Rate Avg,50.0,0.739274883727627,0.01309732201756916,20,0.0029286502354489334,0.006129735389743175,0.7331451483378838,0.7454046191173701
cnn_lstm,binary,noise,Fwd Blk Rate Avg,75.0,0.7448850711579136,0.013021117680359911,20,0.002911610427630914,0.006094070662097565,0.738791000495816,0.7509791418200111
cnn_lstm,binary,noise,Fwd Seg Size Min,5.0,0.7152530296974572,0.02339011050081207,20,0.005230187708104744,0.010946908682133891,0.7043061210153233,0.7261999383795911
cnn_lstm,binary,noise,Fwd Seg Size Min,10.0,0.7241463267071953,0.02279728051217033,20,0.005097626892734407,0.010669455706891798,0.7134768710003034,0.7348157824140871
cnn_lstm,binary,noise,Fwd Seg Size Min,20.0,0.7231925963619629,0.013569363101768586,20,0.0030342018306931955,0.006350657417570585,0.7168419389443923,0.7295432537795334
cnn_lstm,binary,noise,Fwd Seg Size Min,35.0,0.7233917247974985,0.015474371020321917,20,0.003460174551049258,0.0072422285677975675,0.7161494962297009,0.730633953365296
cnn_lstm,binary,noise,Fwd Seg Size Min,50.0,0.7283435873765304,0.02398176750893128,20,0.0053624862370566136,0.011223812685592988,0.7171197746909374,0.7395674000621234
cnn_lstm,binary,noise,Fwd Seg Size Min,75.0,0.6713050252370537,0.04250467767650847,20,0.009504334864639075,0.01989280149284112,0.6514122237442126,0.6911978267298948
cnn_lstm,binary,noise,Idle Mean,5.0,0.7405926187600433,0.014788327958257158,20,0.0033067706588223674,0.0069211505313268255,0.7336714682287165,0.7475137692913701
cnn_lstm,binary,noise,Idle Mean,10.0,0.7307297613019342,0.02720965772453162,20,0.006084264431655495,0.012734511808835848,0.7179952494930983,0.7434642731107701
cnn_lstm,binary,noise,Idle Mean,20.0,0.7319003492670791,0.021903089740821148,20,0.004897679757775434,0.010250961543812642,0.7216493877232665,0.7421513108108918
cnn_lstm,binary,noise,Idle Mean,35.0,0.7308146786939129,0.02233385715130507,20,0.004994002279008794,0.01045256689773532,0.7203621117961776,0.7412672455916482
cnn_lstm,binary,noise,Idle Mean,50.0,0.7372466016107595,0.02098016799319613,20,0.0046913081812151895,0.009819020869925884,0.7274275807408336,0.7470656224806854
cnn_lstm,binary,noise,Idle Mean,75.0,0.742531882166053,0.014895757029996928,20,0.0033307925295393503,0.006971428884569357,0.7355604532814837,0.7495033110506224
cnn_lstm,binary,noise,Init Fwd Win Byts,5.0,0.7392249550867449,0.016878534435818417,20,0.003774155035906104,0.00789939727521773,0.7313255578115272,0.7471243523619626
cnn_lstm,binary,noise,Init Fwd Win Byts,10.0,0.7337299511420604,0.016096152544662536,20,0.0035992091266071648,0.007533231278834716,0.7261967198632256,0.7412631824208952
cnn_lstm,binary,noise,Init Fwd Win Byts,20.0,0.7378037505852416,0.018003528359850945,20,0.004025711324747201,0.00842591063879983,0.7293778399464418,0.7462296612240414
cnn_lstm,binary,noise,Init Fwd Win Byts,35.0,0.7447232940602039,0.011399602981181462,20,0.0025490287182431005,0.005335178422660389,0.7393881156375435,0.7500584724828643
cnn_lstm,binary,noise,Init Fwd Win Byts,50.0,0.7328917675777701,0.02786199265625304,20,0.006230130956798172,0.013039813954692427,0.7198519536230776,0.7459315815324625
cnn_lstm,binary,noise,Init Fwd Win Byts,75.0,0.7170031161329968,0.03011661131930077,20,0.006734279016189615,0.014095007969981985,0.7029081081630149,0.7310981241029788
cnn_lstm,binary,noise,PSH Flag Cnt,5.0,0.73345270291728,0.015444478258520928,20,0.0034534903263070365,0.007228238324627027,0.726224464592653,0.7406809412419071
