model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Protocol,20.0,0.7541915067399901,0.029644984270325043,20,0.00662882000203588,0.013874279716604031,0.7403172270233861,0.7680657864565942
cnn_lstm,binary,noise,Protocol,35.0,0.7689596782063649,0.013465034832367722,20,0.003010873320457671,0.006301830284494121,0.7626578479218707,0.7752615084908591
cnn_lstm,binary,noise,Protocol,50.0,0.7773941494993812,0.014517683509276047,20,0.003246252720256894,0.006794485030186086,0.7705996644691951,0.7841886345295673
cnn_lstm,binary,noise,Protocol,75.0,0.7589442918417143,0.026759666650114804,20,0.005983643368489078,0.0125239095032484,0.7464203823384659,0.7714682013449627
cnn_lstm,binary,noise,Timestamp,5.0,0.7969577212690776,0.010253925691302995,14,0.002740476914735353,0.00592044043035411,0.7910372808387235,0.8028781616994317
cnn_lstm,binary,noise,Timestamp,10.0,0.7862181584766045,0.010862697201613288,14,0.0029031779446217843,0.006271934635694972,0.7799462238409095,0.7924900931122995
cnn_lstm,binary,noise,Timestamp,20.0,0.8074896713503541,0.012104042248998897,14,0.0032349413636278994,0.006988665927476715,0.8005010054228774,0.8144783372778308
cnn_lstm,binary,noise,Timestamp,35.0,0.7849759094454332,0.02251837296680184,14,0.006018288324954624,0.013001721462787923,0.7719741879826453,0.797977630908221
cnn_lstm,binary,noise,Timestamp,50.0,0.7818656031375603,0.03065998476588533,14,0.008194225605546526,0.01770254816220755,0.7641630549753528,0.7995681512997678
cnn_lstm,binary,noise,Timestamp,75.0,0.7801463731224512,0.012370798442752908,14,0.003306234955258428,0.007142686368241967,0.7730036867542092,0.7872890594906932
cnn_lstm,binary,outliers,Bwd Byts_b Avg,5.0,0.7664096765282521,0.02580246220235693,20,0.005769605947133903,0.012075924031808492,0.7543337524964436,0.7784856005600606
cnn_lstm,binary,outliers,Bwd Byts_b Avg,10.0,0.767753175127762,0.024184052925777647,20,0.005407718631349149,0.011318485174885746,0.7564346899528762,0.7790716603026477
cnn_lstm,binary,outliers,Bwd Byts_b Avg,20.0,0.7693748462107017,0.02511702827367647,20,0.005616338261272478,0.011755131078537033,0.7576197151321648,0.7811299772892387
cnn_lstm,binary,outliers,Bwd Byts_b Avg,35.0,0.769727306692123,0.024487545601448116,20,0.005475581656696396,0.011460524119342456,0.7582667825727805,0.7811878308114655
cnn_lstm,binary,outliers,Bwd Byts_b Avg,50.0,0.7694311433253602,0.025062906330359024,20,0.005604236226839258,0.011729801229361025,0.7577013420959992,0.7811609445547213
cnn_lstm,binary,outliers,Bwd Byts_b Avg,75.0,0.7682200864172424,0.018151044470305175,20,0.004058696929822404,0.008494950303671442,0.759725136113571,0.7767150367209138
cnn_lstm,binary,outliers,Dst Port,5.0,0.742630604034539,0.030141097149398034,20,0.006739754214247913,0.014106467691220653,0.7285241363433183,0.7567370717257597
cnn_lstm,binary,outliers,Dst Port,10.0,0.7153337854526317,0.035330591075525976,20,0.007900160333012348,0.0165352256106772,0.6987985598419545,0.7318690110633089
cnn_lstm,binary,outliers,Dst Port,20.0,0.6637093094452486,0.02681497514079907,20,0.005996010722979371,0.012549794673685978,0.6511595147715626,0.6762591041189346
cnn_lstm,binary,outliers,Dst Port,35.0,0.6563298428438007,0.041916382177707975,20,0.00937278799202157,0.019617470724170496,0.6367123721196302,0.6759473135679712
cnn_lstm,binary,outliers,Dst Port,50.0,0.6225769356369237,0.07446396795597539,20,0.016650649422392704,0.03485020976258774,0.5877267258743359,0.6574271453995115
cnn_lstm,binary,outliers,Dst Port,75.0,0.6297713741174749,0.012167470189733298,20,0.002720729045844592,0.005694551338480097,0.6240768227789948,0.6354659254559549
cnn_lstm,binary,outliers,Fwd Act Data Pkts,5.0,0.7657583999941499,0.015086550800723577,19,0.0034610921235235102,0.007271484725615201,0.7584869152685346,0.7730298847197651
cnn_lstm,binary,outliers,Fwd Act Data Pkts,10.0,0.7759782369033295,0.016777920220778404,20,0.003751657013472879,0.007852308373088372,0.7681259285302411,0.7838305452764178
cnn_lstm,binary,outliers,Fwd Act Data Pkts,20.0,0.7678694220243472,0.008233102407432247,20,0.0018409776648735672,0.003853210536208814,0.7640162114881384,0.771722632560556
cnn_lstm,binary,outliers,Fwd Act Data Pkts,35.0,0.7729595959765614,0.025605879188455204,20,0.005725648648903298,0.011983920349245036,0.7609756756273164,0.7849435163258064
cnn_lstm,binary,outliers,Fwd Act Data Pkts,50.0,0.7734143682377299,0.011533757342007348,20,0.002579026545271572,0.00539796459621096,0.7680164036415189,0.7788123328339409
cnn_lstm,binary,outliers,Fwd Act Data Pkts,75.0,0.7724382026872136,0.017195866250024568,20,0.003845112586704933,0.008047913135881579,0.764390289551332,0.7804861158230952
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,5.0,0.7685580432761496,0.024330238826094037,20,0.005440406792395095,0.011386902282249284,0.7571711409939004,0.7799449455583989
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,10.0,0.7679414513673095,0.026330545536224024,20,0.005887688970365057,0.012323074639848552,0.7556183767274609,0.7802645260071581
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,20.0,0.7680188243993339,0.02319368033676986,20,0.005186264588141762,0.010854976535506709,0.7571638478638272,0.7788738009348406
