model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,multiclass,noise,Down_Up Ratio,1.0,0.30119719455988964,0.06070068333249821,5,0.02714617084243089,0.0753698531603303,0.22582734139955934,0.3765670477202199
cnn_lstm,multiclass,noise,Down_Up Ratio,5.0,0.33519769946956723,0.03279392482748327,5,0.01466588903265413,0.040719035818086564,0.2944786636514807,0.3759167352876538
cnn_lstm,multiclass,noise,Down_Up Ratio,10.0,0.3459594117212127,0.044621983790458036,5,0.01995555780927158,0.055405510801043674,0.29055390092016903,0.40136492252225636
cnn_lstm,multiclass,noise,Down_Up Ratio,20.0,0.3317690307459598,0.0952851499650631,5,0.042612814513628555,0.1183121402750655,0.21345689047089433,0.4500811710210253
cnn_lstm,multiclass,noise,Down_Up Ratio,30.0,0.3040670647279236,0.054423396507740245,5,0.02433888283154637,0.06757557210362952,0.2364914926242941,0.37164263683155313
cnn_lstm,multiclass,noise,Down_Up Ratio,50.0,0.28720887697610886,0.036026929022450895,4,0.018013464511225447,0.05732688357910862,0.22988199339700024,0.3445357605552175
cnn_lstm,multiclass,noise,Down_Up Ratio,75.0,0.3092785052208813,0.04884801913980158,4,0.02442400956990079,0.07772809901594468,0.2315504062049366,0.387006604236826
cnn_lstm,multiclass,noise,FIN Flag Cnt,1.0,0.3004852257445447,0.034857000099476065,5,0.015588524342829082,0.043280682108904456,0.25720454363564027,0.3437659078534492
cnn_lstm,multiclass,noise,FIN Flag Cnt,5.0,0.4165132439104327,0.004610307987973651,5,0.0020617924116638734,0.005724453449298115,0.4107887904611346,0.4222376973597308
cnn_lstm,multiclass,noise,FIN Flag Cnt,10.0,0.2793988129853205,0.014799921523443687,5,0.006618726117616466,0.018376529731901032,0.2610222832534195,0.2977753427172215
cnn_lstm,multiclass,noise,FIN Flag Cnt,20.0,0.3604197815283625,0.037798862234143485,5,0.01690416508553888,0.046933486409199865,0.31348629511916265,0.4073532679375624
cnn_lstm,multiclass,noise,FIN Flag Cnt,30.0,0.33739560829937404,0.005319202781187723,5,0.0023788198009683376,0.00660466259254613,0.33079094570682793,0.34400027089192015
cnn_lstm,multiclass,noise,FIN Flag Cnt,50.0,0.21660525768212255,0.0,4,0.0,0.0,0.21660525768212255,0.21660525768212255
cnn_lstm,multiclass,noise,FIN Flag Cnt,75.0,0.2758922533647069,0.0,4,0.0,0.0,0.2758922533647069,0.2758922533647069
cnn_lstm,multiclass,noise,Protocol,1.0,0.2730644660821794,0.18559077427253565,5,0.08299871745404175,0.2304413828129689,0.04262308326921049,0.5035058488951483
cnn_lstm,multiclass,noise,Protocol,5.0,0.22730722271358145,0.14382031700214437,5,0.06431840107247272,0.1785765098318154,0.04873071288176606,0.40588373254539684
cnn_lstm,multiclass,noise,Protocol,10.0,0.22551158854235612,0.14218113476779903,5,0.06358533649177148,0.17654119626493356,0.04897039227742256,0.4020527848072897
cnn_lstm,multiclass,noise,Protocol,20.0,0.22114215373802507,0.13819240475799854,5,0.061801522202610024,0.17158853381320935,0.04955361992481572,0.3927306875512344
cnn_lstm,multiclass,noise,Protocol,30.0,0.236980965902241,0.152651195935379,5,0.06826769019162941,0.1895414942757089,0.04743947162653209,0.4265224601779499
cnn_lstm,multiclass,noise,Protocol,50.0,0.37867373689173106,0.0,4,0.0,0.0,0.37867373689173106,0.37867373689173106
cnn_lstm,multiclass,noise,Protocol,75.0,0.25437113604333345,0.0,4,0.0,0.0,0.25437113604333345,0.25437113604333345
cnn_lstm,multiclass,noise,Timestamp,1.0,0.4348431036785546,0.0,5,0.0,0.0,0.4348431036785546,0.4348431036785546
cnn_lstm,multiclass,noise,Timestamp,5.0,0.5019177431175426,0.0,5,0.0,0.0,0.5019177431175426,0.5019177431175426
cnn_lstm,multiclass,noise,Timestamp,10.0,0.5549491960234729,0.0,5,0.0,0.0,0.5549491960234729,0.5549491960234729
cnn_lstm,multiclass,noise,Timestamp,20.0,0.561167564441078,0.0,5,0.0,0.0,0.561167564441078,0.561167564441078
