model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,multiclass,labels,FIN Flag Cnt,20.0,0.9120184270163836,0.010879809773497708,5,0.0048655988471614925,0.013509068103057553,0.8985093589133261,0.9255274951194411
cnn_lstm,multiclass,labels,FIN Flag Cnt,30.0,0.9163354014191775,0.005319313322356002,5,0.0023788692364816546,0.006604799847535102,0.9097306015716423,0.9229402012667126
cnn_lstm,multiclass,labels,FIN Flag Cnt,50.0,0.9175242411858676,0.0,4,0.0,0.0,0.9175242411858676,0.9175242411858676
cnn_lstm,multiclass,labels,FIN Flag Cnt,75.0,0.9045584574804028,0.0,4,0.0,0.0,0.9045584574804028,0.9045584574804028
cnn_lstm,multiclass,labels,Protocol,1.0,0.9144109670468478,0.0023807831195194595,5,0.0010647185789859036,0.002956132687038562,0.9114548343598092,0.9173670997338863
cnn_lstm,multiclass,labels,Protocol,5.0,0.9104580748226029,0.012168447055321514,5,0.00544189495926121,0.01510912262264133,0.8953489521999616,0.9255671974452442
cnn_lstm,multiclass,labels,Protocol,10.0,0.9067949622914886,0.005229583433474304,5,0.0023387408102510583,0.006493385474947872,0.9003015768165408,0.9132883477664364
cnn_lstm,multiclass,labels,Protocol,20.0,0.901757253780139,0.0007935943731731329,5,0.0003549061929952921,0.0009853775623461622,0.9007718762177929,0.9027426313424852
cnn_lstm,multiclass,labels,Protocol,30.0,0.893019281494966,0.026331054330411448,5,0.011775605480408041,0.03269432219681922,0.8603249592981468,0.9257136036917852
cnn_lstm,multiclass,labels,Protocol,50.0,0.9123973696920162,0.0,4,0.0,0.0,0.9123973696920162,0.9123973696920162
cnn_lstm,multiclass,labels,Protocol,75.0,0.8988000148604971,0.0,4,0.0,0.0,0.8988000148604971,0.8988000148604971
cnn_lstm,multiclass,missing,Down_Up Ratio,1.0,0.9198499089794554,0.014020167259392178,5,0.006270009409583567,0.0174083369347824,0.902441572044673,0.9372582459142378
cnn_lstm,multiclass,missing,Down_Up Ratio,5.0,0.9214102611732363,0.01269750997077025,5,0.005678499087924729,0.015766040997538748,0.9056442201756976,0.9371763021707751
cnn_lstm,multiclass,missing,Down_Up Ratio,10.0,0.9202362819036297,0.0120056584659527,5,0.005369093688903217,0.0149069938919037,0.905329288011726,0.9351432757955335
cnn_lstm,multiclass,missing,Down_Up Ratio,20.0,0.9211799234684401,0.01731663619411141,5,0.007744235134333271,0.021501443732220387,0.8996784797362197,0.9426813672006605
cnn_lstm,multiclass,missing,Down_Up Ratio,30.0,0.9162536686852174,0.0117411270082283,5,0.005250791624571443,0.014578534704454952,0.9016751339807625,0.9308322033896723
cnn_lstm,multiclass,missing,Down_Up Ratio,50.0,0.9072333469554557,0.0,4,0.0,0.0,0.9072333469554557,0.9072333469554557
cnn_lstm,multiclass,missing,Down_Up Ratio,75.0,0.9087565479065275,0.0,4,0.0,0.0,0.9087565479065275,0.9087565479065275
cnn_lstm,multiclass,missing,FIN Flag Cnt,1.0,0.9005907047590742,0.022240991022519082,5,0.009946473562663044,0.027615837837035067,0.8729748669220392,0.9282065425961092
cnn_lstm,multiclass,missing,FIN Flag Cnt,5.0,0.9275550767173162,0.005799343496265272,5,0.0025935452565040893,0.0072008360325297345,0.9203542406847864,0.9347559127498459
cnn_lstm,multiclass,missing,FIN Flag Cnt,10.0,0.9144704090351823,0.01743872763613805,5,0.007798836087101779,0.021653040280273646,0.8928173687549087,0.9361234493154559
cnn_lstm,multiclass,missing,FIN Flag Cnt,20.0,0.9194932570494483,0.0076307151266648806,5,0.003412559548031718,0.009474784253328658,0.9100184727961196,0.928968041302777
cnn_lstm,multiclass,missing,FIN Flag Cnt,30.0,0.9159564587435449,0.01163938413987278,5,0.005205290830597691,0.014452204247743915,0.901504254495801,0.9304086629912889
cnn_lstm,multiclass,missing,FIN Flag Cnt,50.0,0.8757662443808746,0.0,4,0.0,0.0,0.8757662443808746,0.8757662443808746
cnn_lstm,multiclass,missing,FIN Flag Cnt,75.0,0.9001746108407326,0.0,4,0.0,0.0,0.9001746108407326,0.9001746108407326
cnn_lstm,multiclass,missing,Protocol,1.0,0.9147081769885202,0.0019738116460973044,5,0.000882715403090866,0.002450810860194332,0.9122573661283259,0.9171589878487146
cnn_lstm,multiclass,missing,Protocol,5.0,0.9134896162276629,0.005412720596514295,5,0.0024206422394038346,0.006720780297027802,0.9067688359306351,0.9202103965246907
cnn_lstm,multiclass,missing,Protocol,10.0,0.9187279414496414,0.011110321224423982,5,0.0049686867019341436,0.013795285872846421,0.904932655576795,0.9325232273224878
cnn_lstm,multiclass,missing,Protocol,20.0,0.9135713489616227,0.016970710441702546,5,0.007589532434822474,0.02107192017940275,0.89249942878222,0.9346432691410255
cnn_lstm,multiclass,missing,Protocol,30.0,0.9193966638184048,0.009787663935802115,5,0.004377176380275333,0.012152989935602843,0.9072436738828019,0.9315496537540077
cnn_lstm,multiclass,missing,Protocol,50.0,0.9123973696920162,0.0,4,0.0,0.0,0.9123973696920162,0.9123973696920162
cnn_lstm,multiclass,missing,Protocol,75.0,0.8988000148604971,0.0,4,0.0,0.0,0.8988000148604971,0.8988000148604971
cnn_lstm,multiclass,missing,Timestamp,1.0,0.912687149385147,0.001058125830897531,5,0.0004732082573270653,0.0013138367497949083,0.911373312635352,0.9140009861349419
cnn_lstm,multiclass,missing,Timestamp,5.0,0.937177248578965,0.007122000784887201,5,0.0031850555781629277,0.008843131969773389,0.9283341166091916,0.9460203805487384
cnn_lstm,multiclass,missing,Timestamp,10.0,0.934546940595163,0.001281960141279695,5,0.0005733100040693264,0.0015917637545592085,0.9329551768406038,0.9361387043497221
cnn_lstm,multiclass,missing,Timestamp,20.0,0.9455362781885054,0.0,5,0.0,0.0,0.9455362781885054,0.9455362781885054
cnn_lstm,multiclass,missing,Timestamp,30.0,0.9298956050079875,0.0,5,0.0,0.0,0.9298956050079875,0.9298956050079875
cnn_lstm,multiclass,missing,Timestamp,50.0,0.9132889995170338,0.0,4,0.0,0.0,0.9132889995170338,0.9132889995170338
cnn_lstm,multiclass,missing,Timestamp,75.0,0.9354311401716388,0.0,4,0.0,0.0,0.9354311401716388,0.9354311401716388
cnn_lstm,multiclass,noise,Down_Up Ratio,1.0,0.8968607199910836,0.012974041638566806,5,0.005802167809349627,0.016109400413804976,0.8807513195772787,0.9129701204048886
cnn_lstm,multiclass,noise,Down_Up Ratio,5.0,0.9038525838689304,0.014262230947683042,5,0.006378263581964106,0.017708898701805587,0.8861436851671248,0.921561482570736
cnn_lstm,multiclass,noise,Down_Up Ratio,10.0,0.9081472675260989,0.004486202924355593,5,0.00200629093994349,0.005570356659808783,0.9025769108662901,0.9137176241859076
cnn_lstm,multiclass,noise,Down_Up Ratio,20.0,0.9057101460043839,0.015061862482241107,5,0.006735869675608967,0.018701772390094764,0.8870083736142892,0.9244119183944787
cnn_lstm,multiclass,noise,Down_Up Ratio,30.0,0.8974700003715125,0.006980846032083895,5,0.0031219292536398533,0.008667865195042172,0.8888021351764703,0.9061378655665546
cnn_lstm,multiclass,noise,Down_Up Ratio,50.0,0.8926050451387599,0.012216240589523086,4,0.006108120294761543,0.019438764864292305,0.8731662802744676,0.9120438100030522
cnn_lstm,multiclass,noise,Down_Up Ratio,75.0,0.8942861388713452,0.00969709114246269,4,0.004848545571231345,0.01543023593916488,0.8788559029321803,0.9097163748105102
cnn_lstm,multiclass,noise,FIN Flag Cnt,1.0,0.8941561095218635,0.013430058622930093,5,0.00600610480453578,0.016675620285858315,0.8774804892360052,0.9108317298077219
cnn_lstm,multiclass,noise,FIN Flag Cnt,5.0,0.9206300850763458,0.0036830918344702107,5,0.0016471287418499587,0.004573162532939917,0.9160569225434059,0.9252032476092857
cnn_lstm,multiclass,noise,FIN Flag Cnt,10.0,0.8947505294052085,0.009563829625419951,5,0.004277074633533072,0.011875062930838544,0.88287546647437,0.906625592336047
cnn_lstm,multiclass,noise,FIN Flag Cnt,20.0,0.9112754021622024,0.00362204611345686,5,0.001619828265465691,0.00449736425891325,0.9067780379032891,0.9157727664211156
cnn_lstm,multiclass,noise,FIN Flag Cnt,30.0,0.908496489207564,0.0014244001569774524,5,0.000637011115632591,0.0017686263939546928,0.9067278628136093,0.9102651156015187
cnn_lstm,multiclass,noise,FIN Flag Cnt,50.0,0.8757662443808746,0.0,4,0.0,0.0,0.8757662443808746,0.8757662443808746
cnn_lstm,multiclass,noise,FIN Flag Cnt,75.0,0.9001746108407326,0.0,4,0.0,0.0,0.9001746108407326,0.9001746108407326
cnn_lstm,multiclass,noise,Protocol,1.0,0.8815395474978638,0.04739182808000636,5,0.02119426983297551,0.05884472673600611,0.8226948207618576,0.9403842742338699
cnn_lstm,multiclass,noise,Protocol,5.0,0.8775717947765352,0.04376978196654944,5,0.019574441567509794,0.05434736247709279,0.8232244322994424,0.9319191572536281
cnn_lstm,multiclass,noise,Protocol,10.0,0.8782182263996731,0.04435989060301153,5,0.019838346172557583,0.05508007912601688,0.8231381472736562,0.9332983055256899
cnn_lstm,multiclass,noise,Protocol,20.0,0.872556377010811,0.03919135289055057,5,0.01752690583869079,0.04866249192509567,0.8238938850857154,0.9212188689359067
cnn_lstm,multiclass,noise,Protocol,30.0,0.8791990192071925,0.045255227844540176,5,0.020238753159526623,0.05619178714507407,0.8230072320621183,0.9353908063522666
cnn_lstm,multiclass,noise,Protocol,50.0,0.9123973696920162,0.0,4,0.0,0.0,0.9123973696920162,0.9123973696920162
