model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,50.0,0.9246580808385503,0.008375838878093018,20,0.0018728945100001562,0.003920013260799589,0.9207380675777507,0.9285780940993499
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,75.0,0.9221173613724536,0.010668412748713585,20,0.0023855296118148956,0.004992970860031891,0.9171243905124217,0.9271103322324855
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,5.0,0.9294211503697017,0.005576350678906598,20,0.0012469099184412257,0.0026098124529777876,0.926811337916724,0.9320309628226795
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,10.0,0.932264844581605,0.0033275969362945874,20,0.0007440732951274734,0.0015573633049446544,0.9307074812766604,0.9338222078865496
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,20.0,0.9317129054076412,0.0029482577950651545,20,0.000659250484495933,0.0013798271219303195,0.9303330782857109,0.9330927325295715
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,35.0,0.9292925911855529,0.00444922884130019,20,0.0009948778136599848,0.0020823031951874953,0.9272102879903653,0.9313748943807404
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,50.0,0.9292776316413625,0.005162160154237356,20,0.0011542941015615527,0.0024159653204299573,0.9268616663209325,0.9316935969617924
cnn_lstm,binary,outliers,FwdActDataPkts+PSHFlagCnt+IdleMean,75.0,0.9274774388211167,0.004225197376658346,20,0.0009447828552561845,0.0019774532422437577,0.9254999855788729,0.9294548920633604
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.9277711222715238,0.0034393124094570936,20,0.0007690536343404651,0.0016096477558047253,0.9261614745157191,0.9293807700273286
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.9279595892426297,0.004159026432420173,20,0.0009299865823109942,0.0019464842870538833,0.9260131049555758,0.9299060735296836
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.9277987873813934,0.00299180653255151,20,0.0006689882782313113,0.0014002085584553328,0.9263985788229381,0.9291989959398488
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.9251604293581449,0.0037207499547282892,20,0.000831984982605172,0.0017413645814991032,0.9234190647766458,0.926901793939644
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.9263353391225863,0.003316666319997008,20,0.000741629135019738,0.001552247619046339,0.9247830915035399,0.9278875867416326
cnn_lstm,binary,outliers,Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.9165990986926928,0.011260360502824345,20,0.0025178931535468946,0.005270010936803644,0.9113290877558892,0.9218691096294965
cnn_lstm,multiclass,labels,Label+label_generic,5.0,0.9090160147487406,0.011800342816121396,20,0.002638636869464874,0.005522730438638618,0.903493284310102,0.9145387451873792
cnn_lstm,multiclass,labels,Label+label_generic,10.0,0.9035773374067648,0.011837955083118272,20,0.0026470472280441626,0.005540333521451268,0.8980370038853136,0.909117670928216
cnn_lstm,multiclass,labels,Label+label_generic,20.0,0.9014782514442935,0.010162652631303847,20,0.0022724382115312507,0.004756267838891505,0.896721983605402,0.906234519283185
cnn_lstm,multiclass,labels,Label+label_generic,35.0,0.8989060533206302,0.008757976711406795,20,0.001958343127206565,0.0040988592720285315,0.8948071940486017,0.9030049125926588
cnn_lstm,multiclass,labels,Label+label_generic,50.0,0.8821682662736519,0.02041110875114292,20,0.004564062666369641,0.009552692946538582,0.8726155733271133,0.8917209592201905
cnn_lstm,multiclass,labels,Label+label_generic,75.0,0.8990868109344028,0.01211028204546309,20,0.0027079413880350665,0.005667786463085218,0.8934190244713176,0.904754597397488
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,5.0,0.8992285683005544,0.0140886198313891,20,0.0031503111652137652,0.006593677047663478,0.892634891252891,0.9058222453482179
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,10.0,0.9005741224600919,0.015206233010359633,20,0.00340021706928654,0.0071167361162264514,0.8934573863438655,0.9076908585763184
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,20.0,0.897387337346301,0.014300936151476847,20,0.0031977865376586457,0.006693044144182606,0.8906942932021185,0.9040803814904836
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,35.0,0.896435364345064,0.014597171770793,20,0.0032640268358734123,0.006831686681717293,0.8896036776633467,0.9032670510267813
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,50.0,0.8999434175431963,0.01360066172340206,20,0.0030412004152506446,0.006365305623396137,0.8935781119198002,0.9063087231665924
cnn_lstm,multiclass,missing,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,75.0,0.8979086052181305,0.017529790203762646,20,0.003919780252692316,0.008204194356879697,0.8897044108612508,0.9061127995750102
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,5.0,0.904570750211588,0.01242656807694349,20,0.002778665094707448,0.00581581288236743,0.8987549373292205,0.9103865630939554
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,10.0,0.8989909722365482,0.012744489830096383,20,0.002849754559865026,0.005964604842957261,0.893026367393591,0.9049555770795055
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,20.0,0.9063331126787941,0.008927576328974968,20,0.0019962667545906053,0.004178234336373745,0.9021548783424204,0.9105113470151679
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,35.0,0.9045808860186646,0.01362669288773892,20,0.0030470211605497133,0.006377488583321671,0.8982033974353429,0.9109583746019863
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,50.0,0.9032219310905008,0.013026881321833123,20,0.0029128992170441175,0.006096768129340467,0.8971251629611603,0.9093186992198412
cnn_lstm,multiclass,missing,FwdActDataPkts+DstPort+InitFwdWinByts,75.0,0.8847916711596747,0.018487180323073844,20,0.004133859191468964,0.008652266725281424,0.8761394044343933,0.8934439378849561
